,prefCode,cityCode,cityName,cityAlphabet,latitude,longitude,bigCityFlag
316,5,05327,北秋田郡上小阿仁村,Kitaakita-gun Kamikoani-mura,40.030919,140.267611,0
317,5,05346,山本郡藤里町,Yamamoto-gun Fujisato-machi,40.276743,140.304015,0
318,5,05348,山本郡三種町,Yamamoto-gun Mitane-cho,40.07329,139.962481,0
319,5,05349,山本郡八峰町,Yamamoto-gun Happo-cho,40.396356,140.03869,0
320,5,05361,南秋田郡五城目町,Minamiakita-gun Gojome-machi,39.949749,140.122835,0
321,5,05363,南秋田郡八郎潟町,Minamiakita-gun Hachirogata-machi,39.941392,140.079981,0
322,5,05366,南秋田郡井川町,Minamiakita-gun Ikawa-machi,39.884129,140.121649,0
323,5,05368,南秋田郡大潟村,Minamiakita-gun Ogata-mura,39.998211,139.965744,0
324,5,05434,仙北郡美郷町,Semboku-gun Misato-cho,39.444077,140.553514,0
325,5,05463,雄勝郡羽後町,Ogachi-gun Ugo-machi,39.171015,140.445719,0
326,5,05464,雄勝郡東成瀬村,Ogachi-gun Higashinaruse-mura,39.180566,140.715779,0
327,6,06201,山形市,Yamagata-shi,38.259076,140.337672,0
328,6,06202,米沢市,Yonezawa-shi,37.906318,140.11868,0
329,6,06203,鶴岡市,Tsuruoka-shi,38.723986,139.812035,0
330,6,06204,酒田市,Sakata-shi,38.91877,139.843169,0
331,6,06205,新庄市,Shinjo-shi,38.760851,140.290347,0
332,6,06206,寒河江市,Sagae-shi,38.401377,140.279237,0
333,6,06207,上山市,Kaminoyama-shi,38.124874,140.278994,0
334,6,06208,村山市,Murayama-shi,38.478148,140.384586,0
335,6,06209,長井市,Nagai-shi,38.087402,140.082349,0
336,6,06210,天童市,Tendo-shi,38.327216,140.369669,0
337,6,06211,東根市,Higashine-shi,38.408802,140.393775,0
338,6,06212,尾花沢市,Obanazawa-shi,38.652203,140.364453,0
339,6,06213,南陽市,Nanyo-shi,38.057612,140.175366,0
340,6,06301,東村山郡山辺町,Higashimurayama-gun Yamanobe-machi,38.280535,140.270985,0
341,6,06302,東村山郡中山町,Higashimurayama-gun Nakayama-machi,38.33767,140.283705,0
342,6,06321,西村山郡河北町,Nishimurayama-gun Kahoku-cho,38.405903,140.291239,0
343,6,06322,西村山郡西川町,Nishimurayama-gun Nishikawa-machi,38.411318,140.053454,0
344,6,06323,西村山郡朝日町,Nishimurayama-gun Asahi-machi,38.291252,140.155211,0
345,6,06324,西村山郡大江町,Nishimurayama-gun Oe-machi,38.383934,140.204779,0
346,6,06341,北村山郡大石田町,Kitamurayama-gun Oishida-machi,38.5943,140.375282,0
347,6,06361,最上郡金山町,Mogami-gun Kaneyama-machi,38.915961,140.418005,0
348,6,06362,最上郡最上町,Mogami-gun Mogami-machi,38.755286,140.417435,0
349,6,06363,最上郡舟形町,Mogami-gun Funagata-machi,38.693674,140.279473,0
350,6,06364,最上郡真室川町,Mogami-gun Mamurogawa-machi,38.852976,140.259364,0
351,6,06365,最上郡大蔵村,Mogami-gun Okura-mura,38.713054,140.233606,0
352,6,06366,最上郡鮭川村,Mogami-gun Sakegawa-mura,38.832647,140.299338,0
353,6,06367,最上郡戸沢村,Mogami-gun Tozawa-mura,38.743858,140.196249,0
354,6,06381,東置賜郡高畠町,Higashiokitama-gun Takahata-machi,38.000746,140.178489,0
355,6,06382,東置賜郡川西町,Higashiokitama-gun Kawanishi-machi,38.042637,140.074889,0
356,6,06401,西置賜郡小国町,Nishiokitama-gun Oguni-machi,38.057893,139.756204,0
357,6,06402,西置賜郡白鷹町,Nishiokitama-gun Shirataka-machi,38.141804,140.067618,0
358,6,06403,西置賜郡飯豊町,Nishiokitama-gun Iide-machi,37.870791,139.810091,0
359,6,06426,東田川郡三川町,Higashitagawa-gun Mikawa-machi,38.788254,139.837132,0
360,6,06428,東田川郡庄内町,Higashitagawa-gun Shonai-machi,38.821738,139.940339,0
361,6,06461,飽海郡遊佐町,Akumi-gun Yuza-machi,39.002885,139.893762,0
362,7,07201,福島市,Fukushima-shi,37.692813,140.539338,0
363,7,07202,会津若松市,Aizuwakamatsu-shi,37.480625,139.915821,0
364,7,07203,郡山市,Koriyama-shi,37.384863,140.328639,0
365,7,07204,いわき市,Iwaki-shi,36.95094,140.745109,0
366,7,07205,白河市,Shirakawa-shi,37.099683,140.370129,0
367,7,07207,須賀川市,Sukagawa-shi,37.256588,140.393374,0
368,7,07208,喜多方市,Kitakata-shi,37.601145,139.883273,0
369,7,07209,相馬市,Soma-shi,37.762506,140.983018,0
370,7,07210,二本松市,Nihommatsu-shi,37.541324,140.613203,0
371,7,07211,田村市,Tamura-shi,37.42509,140.788622,0
372,7,07212,南相馬市,Minamisoma-shi,37.589291,141.001775,0
373,7,07213,伊達市,Date-shi,37.762863,140.652835,0
374,7,07214,本宮市,Motomiya-shi,37.507708,140.499123,0
375,7,07301,伊達郡桑折町,Date-gun Kori-machi,37.844661,140.493773,0
376,7,07303,伊達郡国見町,Date-gun Kunimi-machi,37.887465,140.505805,0
377,7,07308,伊達郡川俣町,Date-gun Kawamata-machi,37.59049,140.678713,0
378,7,07322,安達郡大玉村,Adachi-gun Otama-mura,37.55421,140.380661,0
379,7,07342,岩瀬郡鏡石町,Iwase-gun Kagamiishi-machi,37.23054,140.368999,0
380,7,07344,岩瀬郡天栄村,Iwase-gun Tenei-mura,37.25342,140.238526,0
381,7,07362,南会津郡下郷町,Minamiaizu-gun Shimogo-machi,37.177516,139.883748,0
382,7,07364,南会津郡檜枝岐村,Minamiaizu-gun Hinoemata-mura,36.991905,139.381177,0
383,7,07367,南会津郡只見町,Minamiaizu-gun Tadami-machi,37.255803,139.400807,0
384,7,07368,南会津郡南会津町,Minamiaizu-gun Minamiaizu-machi,37.091497,139.624259,0
385,7,07402,耶麻郡北塩原村,Yama-gun Kitashiobara-mura,37.691697,140.084767,0
386,7,07405,耶麻郡西会津町,Yama-gun Nishiaizu-machi,37.559128,139.612725,0
387,7,07407,耶麻郡磐梯町,Yama-gun Bandai-machi,37.582137,139.997738,0
388,7,07408,耶麻郡猪苗代町,Yama-gun Inawashiro-machi,37.577416,140.121108,0
389,7,07421,河沼郡会津坂下町,Kawanuma-gun Aizubange-machi,37.540146,139.864968,0
390,7,07422,河沼郡湯川村,Kawanuma-gun Yugawa-mura,37.583361,139.899897,0
391,7,07423,河沼郡柳津町,Kawanuma-gun Yanaizu-machi,37.397151,139.742419,0
392,7,07444,大沼郡三島町,Onuma-gun Mishima-machi,37.487202,139.639004,0
393,7,07445,大沼郡金山町,Onuma-gun Kaneyama-machi,37.431588,139.508753,0
394,7,07446,大沼郡昭和村,Onuma-gun Showa-mura,37.258967,139.651527,0
395,7,07447,大沼郡会津美里町,Onuma-gun Aizumisato-machi,37.32511,139.765102,0
396,7,07461,西白河郡西郷村,Nishishirakawa-gun Nishigo-mura,37.187084,140.045121,0
397,7,07464,西白河郡泉崎村,Nishishirakawa-gun Izumizaki-mura,37.174117,140.268996,0
398,7,07465,西白河郡中島村,Nishishirakawa-gun Nakajima-mura,37.158574,140.371609,0
399,7,07466,西白河郡矢吹町,Nishishirakawa-gun Yabuki-machi,37.17197,140.366266,0
400,7,07481,東白川郡棚倉町,Higashishirakawa-gun Tanagura-machi,37.007157,140.369404,0
401,7,07482,東白川郡矢祭町,Higashishirakawa-gun Yamatsuri Mach,36.828769,140.457963,0
402,7,07483,東白川郡塙町,Higashishirakawa-gun Hanawa-machi,36.918943,140.489064,0
403,7,07484,東白川郡鮫川村,Higashishirakawa-gun Samegawa-mura,36.96243,140.55206,0
404,7,07501,石川郡石川町,Ishikawa-gun Ishikawa-machi,37.093893,140.485409,0
405,7,07502,石川郡玉川村,Ishikawa-gun Tamakawa-mura,37.213402,140.498964,0
406,7,07503,石川郡平田村,Ishikawa-gun Hirata-mura,37.180119,140.523905,0
407,7,07504,石川郡浅川町,Ishikawa-gun Asakawa-machi,37.087919,140.398386,0
408,7,07505,石川郡古殿町,Ishikawa-gun Furudono-machi,37.086116,140.618791,0
409,7,07521,田村郡三春町,Tamura-gun Miharu-machi,37.443108,140.481139,0
410,7,07522,田村郡小野町,Tamura-gun Ono-machi,37.24155,140.624556,0
411,7,07541,双葉郡広野町,Futaba-gun Hirono-machi,37.226901,140.926015,0
412,7,07542,双葉郡楢葉町,Futaba-gun Naraha-machi,37.250943,140.990574,0
413,7,07543,双葉郡富岡町,Futaba-gun Tomioka-machi,37.359208,140.996454,0
414,7,07544,双葉郡川内村,Futaba-gun Kawauchi-mura,37.319005,140.850883,0
415,7,07545,双葉郡大熊町,Futaba-gun Okuma-machi,37.414404,141.002975,0
416,7,07546,双葉郡双葉町,Futaba-gun Futaba-machi,37.453655,140.99448,0
417,7,07547,双葉郡浪江町,Futaba-gun Namie-machi,37.507154,140.992755,0
418,7,07548,双葉郡葛尾村,Futaba-gun Katsurao-mura,37.503445,140.736692,0
419,7,07561,相馬郡新地町,Soma-gun Shinchi-machi,37.853777,140.891265,0
420,7,07564,相馬郡飯舘村,Soma-gun Iitate-mura,37.67633,140.771564,0
421,8,08201,水戸市,Mito-shi,36.394705,140.48046,0
422,8,08202,日立市,Hitachi-shi,36.581847,140.659725,0
423,8,08203,土浦市,Tsuchiura-shi,36.065893,140.174972,0
424,8,08204,古河市,Koga-shi,36.197117,139.72136,0
425,8,08205,石岡市,Ishioka-shi,36.19809,140.173106,0
426,8,08207,結城市,Yuki-shi,36.23134,139.875924,0
427,8,08208,龍ヶ崎市,Ryugasaki-shi,35.913113,140.189236,0
428,8,08210,下妻市,Shimotsuma-shi,36.207032,139.932719,0
429,8,08211,常総市,Joso-shi,36.032863,139.998081,0
430,8,08212,常陸太田市,Hitachiota-shi,36.627376,140.450515,0
431,8,08214,高萩市,Takahagi-shi,36.714995,140.721275,0
432,8,08215,北茨城市,Kitaibaraki-shi,36.805668,140.754685,0
433,8,08216,笠間市,Kasama-shi,36.390394,140.249788,0
434,8,08217,取手市,Toride-shi,35.897057,140.084797,0
435,8,08219,牛久市,Ushiku-shi,35.965114,140.254378,0
436,8,08220,つくば市,Tsukuba-shi,36.042677,140.12315,0
437,8,08221,ひたちなか市,Hitachinaka-shi,36.386856,140.531597,0
438,8,08222,鹿嶋市,Kashima-shi,35.96645,140.658782,0
439,8,08223,潮来市,Itako-shi,35.936508,140.547471,0
440,8,08224,守谷市,Moriya-shi,35.956983,140.008045,0
441,8,08225,常陸大宮市,Hitachiomiya-shi,36.577859,140.264704,0
442,8,08226,那珂市,Naka-shi,36.45705,140.458626,0
443,8,08227,筑西市,Chikusei-shi,36.210589,140.016531,0
444,8,08228,坂東市,Bando-shi,36.05688,139.886649,0
445,8,08229,稲敷市,Inashiki-shi,35.95259,140.382225,0
446,8,08230,かすみがうら市,Kasumigaura-shi,36.064586,140.357802,0
447,8,08231,桜川市,Sakuragawa-shi,36.348354,140.085229,0
448,8,08232,神栖市,Kamisu-shi,35.881714,140.625895,0
449,8,08233,行方市,Namegata-shi,36.028024,140.514404,0
450,8,08234,鉾田市,Hokota-shi,36.177131,140.457945,0
451,8,08235,つくばみらい市,Tsukubamirai-shi,35.963058,140.011609,0
452,8,08236,小美玉市,Omitama-shi,36.206582,140.407295,0
453,8,08302,東茨城郡茨城町,Higashiibaraki-gun Ibaraki-machi,36.257039,140.48832,0
454,8,08309,東茨城郡大洗町,Higashiibaraki-gun Oarai-machi,36.321332,140.59018,0
455,8,08310,東茨城郡城里町,Higashiibaraki-gun Shirosato-machi,36.508102,140.373835,0
456,8,08341,那珂郡東海村,Naka-gun Tokai-mura,36.48142,140.576021,0
457,8,08364,久慈郡大子町,Kuji-gun Daigo-machi,36.750644,140.281702,0
458,8,08442,稲敷郡美浦村,Inashiki-gun Miho-mura,36.006785,140.302405,0
459,8,08443,稲敷郡阿見町,Inashiki-gun Ami-machi,36.032002,140.174378,0
460,8,08447,稲敷郡河内町,Inashiki-gun Kawachi-machi,35.878199,140.307087,0
461,8,08521,結城郡八千代町,Yuki-gun Yachiyo-machi,36.141689,139.892432,0
462,8,08542,猿島郡五霞町,Sashima-gun Goka-machi,36.094614,139.767814,0
463,8,08546,猿島郡境町,Sashima-gun Sakai-machi,36.08648,139.820201,0
464,8,08564,北相馬郡利根町,Kitasoma-gun Tone-machi,35.877466,140.167109,0
465,9,09201,宇都宮市,Utsunomiya-shi,36.646869,139.911701,0
466,9,09202,足利市,Ashikaga-shi,36.336014,139.461246,0
467,9,09203,栃木市,Tochigi-shi,36.377396,139.736519,0
468,9,09204,佐野市,Sano-shi,36.314003,139.582933,0
469,9,09205,鹿沼市,Kanuma-shi,36.563155,139.744289,0
470,9,09206,日光市,Nikko-shi,36.74661,139.620836,0
471,9,09208,小山市,Oyama-shi,36.261436,139.765015,0
472,9,09209,真岡市,Moka-shi,36.37427,139.942822,0
473,9,09210,大田原市,Otawara-shi,36.841663,140.058927,0
474,9,09211,矢板市,Yaita-shi,36.797551,139.941108,0
475,9,09213,那須塩原市,Nasushiobara-shi,36.996675,139.992012,0
476,9,09214,さくら市,Sakura-shi,36.686776,139.966872,0
477,9,09215,那須烏山市,Nasukarasuyama-shi,36.652605,140.163267,0
478,9,09216,下野市,Shimotsuke-shi,36.435221,139.861396,0
479,9,09301,河内郡上三川町,Kawachi-gun Kaminokawa-machi,36.468907,139.899607,0
480,9,09342,芳賀郡益子町,Haga-gun Mashiko-machi,36.516829,140.131888,0
481,9,09343,芳賀郡茂木町,Haga-gun Motegi-machi,36.50083,140.208684,0
482,9,09344,芳賀郡市貝町,Haga-gun Ichikai-machi,36.515659,140.065667,0
483,9,09345,芳賀郡芳賀町,Haga-gun Haga-machi,36.560043,140.075614,0
484,9,09361,下都賀郡壬生町,Shimotsuga-gun Mibu-machi,36.46455,139.824106,0
485,9,09364,下都賀郡野木町,Shimotsuga-gun Nogi-machi,36.238838,139.749294,0
486,9,09384,塩谷郡塩谷町,Shioya-gun Shioya-machi,36.757923,139.84175,0
487,9,09386,塩谷郡高根沢町,Shioya-gun Takanezawa-machi,36.653653,140.044042,0
488,9,09407,那須郡那須町,Nasu-gun Nasu-machi,36.990064,140.167639,0
489,9,09411,那須郡那珂川町,Nasu-gun Nakagawa-machi,36.739903,140.243488,0
490,10,10201,前橋市,Maebashi-shi,36.412822,139.014758,0
491,10,10202,高崎市,Takasaki-shi,36.332412,139.000687,0
492,10,10203,桐生市,Kiryu-shi,36.402382,139.316967,0
493,10,10204,伊勢崎市,Isesaki-shi,36.380676,139.2619,0
494,10,10205,太田市,Ota-shi,36.248065,139.309247,0
495,10,10206,沼田市,Numata-shi,36.680651,139.080288,0
496,10,10207,館林市,Tatebayashi-shi,36.222711,139.517168,0
497,10,10208,渋川市,Shibukawa-shi,36.523192,139.048309,0
498,10,10209,藤岡市,Fujioka-shi,36.234662,139.045154,0
499,10,10210,富岡市,Tomioka-shi,36.283783,138.926799,0
500,10,10211,安中市,Annaka-shi,36.358588,138.8496,0
501,10,10212,みどり市,Midori-shi,36.518931,139.297322,0
502,10,10344,北群馬郡榛東村,Kitagumma-gun Shinto-mura,36.438067,138.97028,0
503,10,10345,北群馬郡吉岡町,Kitagumma-gun Yoshioka-machi,36.441729,139.031572,0
504,10,10366,多野郡上野村,Tano-gun Ueno-mura,36.079435,138.748217,0
505,10,10367,多野郡神流町,Tano-gun Kanna-machi,36.102071,138.878664,0
506,10,10382,甘楽郡下仁田町,Kanra-gun Shimonita-machi,36.172806,138.776417,0
507,10,10383,甘楽郡南牧村,Kanra-gun Nammoku-mura,36.159644,138.749107,0
508,10,10384,甘楽郡甘楽町,Kanra-gun Kanra-machi,36.185447,138.874489,0
509,10,10421,吾妻郡中之条町,Agatsuma-gun Nakanojo-machi,36.579994,138.874127,0
510,10,10424,吾妻郡長野原町,Agatsuma-gun Naganohara-machi,36.511153,138.604775,0
511,10,10425,吾妻郡嬬恋村,Agatsuma-gun Tsumagoi-mura,36.53326,138.560612,0
512,10,10426,吾妻郡草津町,Agatsuma-gun Kusatsu-machi,36.627368,138.575798,0
513,10,10428,吾妻郡高山村,Agatsuma-gun Takayama-mura,36.623179,138.912109,0
514,10,10429,吾妻郡東吾妻町,Agatsuma-gun Higashiagatsuma-machi,36.528963,138.806344,0
515,10,10443,利根郡片品村,Tone-gun Katashina-mura,36.775789,139.231997,0
516,10,10444,利根郡川場村,Tone-gun Kawaba-mura,36.753904,139.138958,0
517,10,10448,利根郡昭和村,Tone-gun Showa-mura,36.594054,139.131615,0
518,10,10449,利根郡みなかみ町,Tone-gun Minakami-machi,36.768793,138.874961,0
519,10,10464,佐波郡玉村町,Sawa-gun Tamamura-machi,36.285509,139.153355,0
520,10,10521,邑楽郡板倉町,Ora-gun Itakura-machi,36.224293,139.646391,0
521,10,10522,邑楽郡明和町,Ora-gun Meiwa-machi,36.213032,139.50683,0
522,10,10523,邑楽郡千代田町,Ora-gun Chiyoda-machi,36.196031,139.46271,0
523,10,10524,邑楽郡大泉町,Ora-gun Oizumi-machi,36.251089,139.426602,0
524,10,10525,邑楽郡邑楽町,Ora-gun Ora-machi,36.231337,139.47908,0
525,11,11100,さいたま市,Saitama-shi,35.5142,139.3843,2
526,11,11101,さいたま市西区,Saitama-shi Nishi-ku,35.924498,139.562208,1
527,11,11102,さいたま市北区,Saitama-shi Kita-ku,35.931542,139.605794,1
528,11,11103,さいたま市大宮区,Saitama-shi Omiya-ku,35.898711,139.641737,1
529,11,11104,さいたま市見沼区,Saitama-shi Minuma-ku,35.898978,139.668901,1
530,11,11105,さいたま市中央区,Saitama-shi Chuo-ku,35.893904,139.633474,1
531,11,11106,さいたま市桜区,Saitama-shi Sakura-ku,35.837422,139.614145,1
532,11,11107,さいたま市浦和区,Saitama-shi Urawa-ku,35.891587,139.647996,1
533,11,11108,さいたま市南区,Saitama-shi Minami-ku,35.846652,139.659693,1
534,11,11109,さいたま市緑区,Saitama-shi Midori-ku,35.864719,139.692584,1
535,11,11110,さいたま市岩槻区,Saitama-shi Iwatsuki-ku,35.959814,139.698751,1
536,11,11201,川越市,Kawagoe-shi,35.936974,139.423205,0
537,11,11202,熊谷市,Kumagaya-shi,36.142298,139.3872,0
538,11,11203,川口市,Kawaguchi-shi,35.814632,139.729768,0
539,11,11206,行田市,Gyoda-shi,36.132674,139.451444,0
540,11,11207,秩父市,Chichibu-shi,35.996353,139.081551,0
541,11,11208,所沢市,Tokorozawa-shi,35.814929,139.461329,0
542,11,11209,飯能市,Hanno-shi,35.854403,139.312461,0
543,11,11210,加須市,Kazo-shi,36.115971,139.611601,0
544,11,11211,本庄市,Honjo-shi,36.227211,139.193647,0
545,11,11212,東松山市,Higashimatsuyama-shi,35.996817,139.403816,0
546,11,11214,春日部市,Kasukabe-shi,35.975616,139.739504,0
547,11,11215,狭山市,Sayama-shi,35.868961,139.38498,0
548,11,11216,羽生市,Hanyu-shi,36.171959,139.539201,0
549,11,11217,鴻巣市,Konosu-shi,36.059595,139.527377,0
550,11,11218,深谷市,Fukaya-shi,36.201451,139.285414,0
551,11,11219,上尾市,Ageo-shi,35.964724,139.578768,0
552,11,11221,草加市,Soka-shi,35.846446,139.786787,0
553,11,11222,越谷市,Koshigaya-shi,35.884141,139.807147,0
554,11,11223,蕨市,Warabi-shi,35.823089,139.697619,0
555,11,11224,戸田市,Toda-shi,35.827251,139.658908,0
556,11,11225,入間市,Iruma-shi,35.814346,139.328619,0
557,11,11227,朝霞市,Asaka-shi,35.812641,139.581867,0
558,11,11228,志木市,Shiki-shi,35.835372,139.573051,0
559,11,11229,和光市,Wako-shi,35.794677,139.63933,0
560,11,11230,新座市,Niiza-shi,35.818884,139.560309,0
561,11,11231,桶川市,Okegawa-shi,35.998701,139.565958,0
562,11,11232,久喜市,Kuki-shi,36.075873,139.664663,0
563,11,11233,北本市,Kitamoto-shi,36.012849,139.535408,0
564,11,11234,八潮市,Yashio-shi,35.827153,139.827453,0
565,11,11235,富士見市,Fujimi-shi,35.832518,139.560506,0
566,11,11237,三郷市,Misato-shi,35.7951,139.863958,0
567,11,11238,蓮田市,Hasuda-shi,35.976364,139.662758,0
568,11,11239,坂戸市,Sakado-shi,35.969142,139.407513,0
569,11,11240,幸手市,Satte-shi,36.059288,139.725347,0
570,11,11241,鶴ヶ島市,Tsurugashima-shi,35.947686,139.415127,0
571,11,11242,日高市,Hidaka-shi,35.892491,139.333933,0
572,11,11243,吉川市,Yoshikawa-shi,35.878188,139.866809,0
573,11,11245,ふじみ野市,Fujimino-shi,35.878091,139.532605,0
574,11,11246,白岡市,Shiraoka-shi,36.013092,139.654628,0
575,11,11301,北足立郡伊奈町,Kitaadachi-gun Ina-machi,36.002377,139.606648,0
576,11,11324,入間郡三芳町,Iruma-gun Miyoshi-machi,35.83243,139.544689,0
577,11,11326,入間郡毛呂山町,Iruma-gun Moroyama-machi,35.948491,139.312743,0
578,11,11327,入間郡越生町,Iruma-gun Ogose-machi,35.963721,139.300647,0
579,11,11341,比企郡滑川町,Hiki-gun Namegawa-machi,36.04305,139.378443,0
580,11,11342,比企郡嵐山町,Hiki-gun Ranzan-machi,36.049389,139.327472,0
581,11,11343,比企郡小川町,Hiki-gun Ogawa-machi,36.056291,139.28751,0
582,11,11346,比企郡川島町,Hiki-gun Kawajima-machi,35.98748,139.443556,0
583,11,11347,比企郡吉見町,Hiki-gun Yoshimi-machi,36.028035,139.49888,0
584,11,11348,比企郡鳩山町,Hiki-gun Hatoyama-machi,35.990122,139.353168,0
585,11,11349,比企郡ときがわ町,Hiki-gun Tokigawa-machi,36.000173,139.276539,0
586,11,11361,秩父郡横瀬町,Chichibu-gun Yokoze-machi,35.966352,139.154964,0
587,11,11362,秩父郡皆野町,Chichibu-gun Minano-machi,36.086772,139.102271,0
588,11,11363,秩父郡長瀞町,Chichibu-gun Nagatoro-machi,36.113534,139.094564,0
589,11,11365,秩父郡小鹿野町,Chichibu-gun Ogano-machi,36.023045,139.002881,0
590,11,11369,秩父郡東秩父村,Chichibu-gun Higashichichibu-mura,36.061593,139.1965,0
591,11,11381,児玉郡美里町,Kodama-gun Misato-machi,36.192154,139.181177,0
592,11,11383,児玉郡神川町,Kodama-gun Kamikawa-machi,36.217404,139.11947,0
593,11,11385,児玉郡上里町,Kodama-gun Kamisato-machi,36.280547,139.129175,0
594,11,11408,大里郡寄居町,Osato-gun Yorii-machi,36.102683,139.286786,0
595,11,11442,南埼玉郡宮代町,Minamisaitama-gun Miyashiro-machi,36.026683,139.716811,0
596,11,11464,北葛飾郡杉戸町,Kitakatsushika-gun Sugito-machi,36.034694,139.725046,0
597,11,11465,北葛飾郡松伏町,Kitakatsushika-gun Matsubushi-machi,35.920304,139.821673,0
598,12,12100,千葉市,Chiba-shi,35.3626,140.0625,2
599,12,12101,千葉市中央区,Chiba-shi Chuo-ku,35.59724,140.139851,1
600,12,12102,千葉市花見川区,Chiba-shi Hanamigawa-ku,35.657353,140.091029,1
601,12,12103,千葉市稲毛区,Chiba-shi Inage-ku,35.632655,140.105346,1
602,12,12104,千葉市若葉区,Chiba-shi Wakaba-ku,35.653386,140.1345,1
603,12,12105,千葉市緑区,Chiba-shi Midori-ku,35.529696,140.269823,1
604,12,12106,千葉市美浜区,Chiba-shi Mihama-ku,35.629713,140.064054,1
605,12,12202,銚子市,Choshi-shi,35.741354,140.768765,0
606,12,12203,市川市,Ichikawa-shi,35.680621,139.895378,0
607,12,12204,船橋市,Funabashi-shi,35.731294,139.984841,0
608,12,12205,館山市,Tateyama-shi,34.92409,139.8286,0
609,12,12206,木更津市,Kisarazu-shi,35.385167,139.928503,0
610,12,12207,松戸市,Matsudo-shi,35.815309,139.899807,0
611,12,12208,野田市,Noda-shi,35.981714,139.863326,0
612,12,12210,茂原市,Mobara-shi,35.484474,140.356934,0
613,12,12211,成田市,Narita-shi,35.859044,140.382435,0
614,12,12212,佐倉市,Sakura-shi,35.742274,140.141572,0
615,12,12213,東金市,Togane-shi,35.536009,140.400144,0
616,12,12215,旭市,Asahi-shi,35.742174,140.577828,0
617,12,12216,習志野市,Narashino-shi,35.673642,140.001914,0
618,12,12217,柏市,Kashiwa-shi,35.906563,139.939905,0
619,12,12218,勝浦市,Katsura-shi,35.169099,140.247897,0
620,12,12219,市原市,Ichihara-shi,35.467401,140.117944,0
621,12,12220,流山市,Nagareyama-shi,35.898702,139.92474,0
622,12,12221,八千代市,Yachiyo-shi,35.771972,140.092925,0
623,12,12222,我孫子市,Abiko-shi,35.849624,140.121055,0
624,12,12223,鴨川市,Kamogawa-shi,35.141486,140.161968,0
625,12,12224,鎌ヶ谷市,Kamagaya-shi,35.785893,140.009996,0
626,12,12225,君津市,Kimitsu-shi,35.304641,140.069245,0
627,12,12226,富津市,Futtsu-shi,35.201051,139.880138,0
628,12,12227,浦安市,Urayasu-shi,35.644934,139.918976,0
629,12,12228,四街道市,Yotsukaido-shi,35.662563,140.182957,0
630,12,12229,袖ヶ浦市,Sodegaura-shi,35.375384,140.027851,0
631,12,12230,八街市,Yachimata-shi,35.675317,140.336397,0
632,12,12231,印西市,Inzai-shi,35.844549,140.144523,0
633,12,12232,白井市,Shiroi-shi,35.776788,140.055206,0
634,12,12233,富里市,Tomisato-shi,35.751151,140.348095,0
635,12,12234,南房総市,Minamiboso-shi,35.024192,139.901215,0
636,12,12235,匝瑳市,Sosa-shi,35.751692,140.518373,0
637,12,12236,香取市,Katori-shi,35.852291,140.632257,0
638,12,12237,山武市,Sammu-shi,35.644684,140.404955,0
639,12,12238,いすみ市,Isumi-shi,35.302627,140.298044,0
640,12,12239,大網白里市,Oamishirasato-shi,35.524232,140.294263,0
641,12,12322,印旛郡酒々井町,Imba-gun Shisui-machi,35.716486,140.289637,0
642,12,12329,印旛郡栄町,Imba-gun Sakae-machi,35.829739,140.246258,0
643,12,12342,香取郡神崎町,Katori-gun Kozaki-machi,35.903725,140.423934,0
644,12,12347,香取郡多古町,Katori-gun Tako-machi,35.763052,140.445118,0
645,12,12349,香取郡東庄町,Katori-gun Tonosho-machi,35.79578,140.670594,0
646,12,12403,山武郡九十九里町,Sambu-gun Kujukuri-machi,35.523186,140.42949,0
647,12,12409,山武郡芝山町,Sambu-gun Shibayama-machi,35.72341,140.400154,0
648,12,12410,山武郡横芝光町,Sambu-gun Yokoshibahikari-machi,35.701068,140.475295,0
649,12,12421,長生郡一宮町,Chosei-gun Ichinomiya-machi,35.385494,140.379083,0
650,12,12422,長生郡睦沢町,Chosei-gun Mutsuzawa-machi,35.35058,140.337982,0
651,12,12423,長生郡長生村,Chosei-gun Chosei-mura,35.421323,140.375268,0
652,12,12424,長生郡白子町,Chosei-gun Shirako-machi,35.465029,140.396996,0
653,12,12426,長生郡長柄町,Chosei-gun Nagara-machi,35.475329,140.240351,0
654,12,12427,長生郡長南町,Chosei-gun Chonan-machi,35.333204,140.240162,0
655,12,12441,夷隅郡大多喜町,Isumi-gun Otaki-machi,35.212679,140.180765,0
656,12,12443,夷隅郡御宿町,Isumi-gun Onjuku-machi,35.188839,140.375612,0
657,12,12463,安房郡鋸南町,Awa-gun Kyonan-machi,35.14558,139.891292,0
658,13,13101,千代田区,Chiyoda-ku,35.670812,139.754182,3
659,13,13102,中央区,Chuo-ku,35.668796,139.786583,3
660,13,13103,港区,Minato-ku,35.66849,139.746192,3
661,13,13104,新宿区,Shinjuku-ku,35.69995,139.735037,3
662,13,13105,文京区,Bunkyo-ku,35.72349,139.749553,3
663,13,13106,台東区,Taito-ku,35.718801,139.781518,3
664,13,13107,墨田区,Sumida-ku,35.694484,139.804232,3
665,13,13108,江東区,Koto-ku,35.629417,139.796671,3
666,13,13109,品川区,Shinagawa-ku,35.598187,139.758968,3
667,13,13110,目黒区,Meguro-ku,35.651328,139.691599,3
668,13,13111,大田区,Ota-ku,35.549786,139.786522,3
